tweetId,tweetText,tweetCreatedAt,userName,userScreenName,tweetRetweets,tweetFavorites,userFollowersCount,userFriendsCount,userJoinedTwitterAt
1590066044831666176,In case you needed any more proof that this week’s New York Post was an Independent Expenditure by billionaire Rupert Murdoch on behalf of Lee Zeldin: https://t.co/Q32wqqsDgA,Tue Nov 08 19:37:41 +0000 2022,Brad Lander,bradlander,50,200,56603,4884,Mon Jan 19 03:55:13 +0000 2009
1590086762227183616,"NBC News: The DeSantis admin is attempting to block Justice Dept. election monitors from gaining access to polling places in South Florida. Instead, DOJ says it will have its monitors wait outside Florida polling places, rather than inside. @MSNBC",Tue Nov 08 21:00:01 +0000 2022,Kyle Griffin,kylegriffin1,2839,7921,1389412,783,Sat Apr 18 12:45:48 +0000 2009
1527710776877719552,I'm excited to announce I'm now on Cameo! You can now request customized videos from President Trump's favorite author. All proceeds go to charity - FLAG - teaching K-12 students about the American Dream. https://t.co/sHkOZaBBsm,Fri May 20 18:00:07 +0000 2022,Nick Adams (Alpha Male),NickAdamsinUSA,413,1613,408718,16587,Sat Nov 21 14:39:59 +0000 2009
1587609153006342145,Texas https://t.co/2J3KOQL7fH,Wed Nov 02 00:54:53 +0000 2022,Heaven on Earth,earth_locations,212,2341,297517,2,Sun Jul 14 08:26:17 +0000 2019
1587687897330761729,"“What a terrible era in which idiots govern the blind."" William Shakespeare, Julius Caesar

https://t.co/6MoGpW8IPh",Wed Nov 02 06:07:47 +0000 2022,Imran Gabol,gabolizm,1,3,2698,667,Tue Jul 13 11:00:53 +0000 2010
1587837795334508544,"@mikepompeo @leezeldin https://t.co/CYHOgnPLNw Nearly 2 yrs after President Joe Biden won the 2020 election, Trump and his allies insist without evidence that widespread voter fraud led to a stolen election. An AP reporting project shows that is false: less than 475 potential cases in 25 million votes",Wed Nov 02 16:03:25 +0000 2022,Mickie Morganfield (CoyotesAreBack),mickiedances,1,0,1926,2934,Mon Nov 28 01:11:56 +0000 2016
1587844582431232002,"@leezeldin https://t.co/rMUfSc1uY6 Nearly 2 yrs after President Joe Biden won the 2020 election, Trump and his allies insist without evidence that widespread voter fraud led to a stolen election. An AP reporting project shows that is false: less than 475 potential cases in 25 million votes",Wed Nov 02 16:30:23 +0000 2022,Mickie Morganfield (CoyotesAreBack),mickiedances,0,1,1926,2934,Mon Nov 28 01:11:56 +0000 2016
1587864273170169857,"@documaraftab He must have added many more.
Because Shakespeare foresaw the era we live in.
“What a terrible era in which idiots govern the blind.""
— William Shakespeare, Julius Caesar
We Imran Khans, Oryas, Razis who lead and thus govern.",Wed Nov 02 17:48:38 +0000 2022,Mohammad Ali Talpur,mmatalpur,1,14,54339,1666,Tue Mar 13 14:58:54 +0000 2012
1587877843777773570,I don't wanna make a broad generalization but you have to admit it's at least *interesting* that everyone who likes Elon Musk is the biggest loser you've ever met.,Wed Nov 02 18:42:33 +0000 2022,Mike Scollins,mikescollins,14917,137723,30032,1340,Thu Mar 12 21:44:39 +0000 2009
1587895163665498114,"@yoyoel - acct holder with over 58 permanently suspended accts is attempting 2 circumvent ban with a brand new acct @sammyMarkleReal

Just a few of her suspended accounts
@TheMarkleSammyM
@TheMarkleSammy
@MarkleSammy_1
@sammy_markle

Thank you for all u do, I know it’s not easy.",Wed Nov 02 19:51:23 +0000 2022,Sarah ,SarahData_,0,0,8291,2216,Wed Jul 12 21:03:24 +0000 2017
1587914144866410496,"@RNCLatinos @MayraFlores2022 https://t.co/80nQzWivTU Nearly 2 yrs after President Joe Biden won the 2020 election, Trump and his allies insist without evidence that widespread voter fraud led to a stolen election. An AP reporting project shows that is false: less than 475 potential cases in 25 million votes",Wed Nov 02 21:06:48 +0000 2022,Mickie Morganfield (CoyotesAreBack),mickiedances,0,0,1926,2934,Mon Nov 28 01:11:56 +0000 2016
1588104467131637766,"@DineshDSouza ""AP Reporters went looking for cases of voter fraud in six states that Trump has challenged, and they found fewer than 475 potential instances out of more than 25 million votes cast, a number that would not have come close to changing the outcome.""
https://t.co/cnl6CMwaQA",Thu Nov 03 09:43:05 +0000 2022,Corey not a parody Gaitonde,M3talG33k,0,1,273,1235,Mon Oct 04 02:19:06 +0000 2010
1588121116958232576,"BREAKING: Supporters of @AOC implore her to ditch Twitter and migrate to @TribelSocial after she blasts MAGA Twitter owner @elonmusk for bullying her, telling him that “money will never buy your way out of insecurity.” RT IF YOU SUPPORT ALEXANDRIA OCASIO-CORTEZ AGAINST ELON MUSK!",Thu Nov 03 10:49:14 +0000 2022,Occupy Democrats,OccupyDemocrats,1370,2422,503823,23957,Sat Oct 13 17:12:40 +0000 2012
1588286695635447808,"FACT-CHECKED: @AOC tells @elonmusk she donates her merchandise profits to charity but expenses show otherwise
https://t.co/bqf795IMdF",Thu Nov 03 21:47:11 +0000 2022,Fox News,FoxNews,1859,7325,23008452,261,Sat Mar 17 19:01:26 +0000 2007
1588362191652388864,"@PopsandSunshine @julie_kelly2 https://t.co/rMUfSc22NE Nearly 2 yrs after President Joe Biden won the 2020 election, Trump and his allies insist without evidence that widespread voter fraud led to a stolen election. An AP reporting project shows that is false: less than 475 potential cases in 25 million votes",Fri Nov 04 02:47:11 +0000 2022,Mickie Morganfield (CoyotesAreBack),mickiedances,0,0,1926,2934,Mon Nov 28 01:11:56 +0000 2016
1588362289920761856,"@TeriTHINKS @julie_kelly2 https://t.co/rMUfSc22NE Nearly 2 yrs after President Joe Biden won the 2020 election, Trump and his allies insist without evidence that widespread voter fraud led to a stolen election. An AP reporting project shows that is false: less than 475 potential cases in 25 million votes",Fri Nov 04 02:47:34 +0000 2022,Mickie Morganfield (CoyotesAreBack),mickiedances,0,0,1926,2934,Mon Nov 28 01:11:56 +0000 2016
1588470556789460992,"What a terrible era in which idiots govern the blind.

William Shakespeare, Julius Caesar https://t.co/Dd0vLlXNVw",Fri Nov 04 09:57:47 +0000 2022,Rebel Leo,jigsawofemotion,5,14,701,2914,Sat Jun 19 10:20:31 +0000 2021
1588510693468557314,"A Jewish Ukrainian soldier was on a train yesterday to Kiev and saw this Ukrainian soldier, with a backpack that displayed a Nazi swastika in the front. I hope this isn't a popular trend.

@ZelenskyyUa, I would look into this...
@Jerusalem_Post @Ukraine @MFA_Ukraine https://t.co/k4f2Q66cr4",Fri Nov 04 12:37:17 +0000 2022,Zvika Klein צביקה קליין,ZvikaKlein,3148,6694,19878,15869,Mon Aug 06 12:24:51 +0000 2012
1588595578279055360,"@EliseStefanik https://t.co/80nQzWivTU Nearly 2 yrs after President Joe Biden won the 2020 election, Trump and his allies insist without evidence that widespread voter fraud led to a stolen election. An AP reporting project shows that is false: less than 475 potential cases in 25 million votes",Fri Nov 04 18:14:35 +0000 2022,Mickie Morganfield (CoyotesAreBack),mickiedances,0,0,1926,2934,Mon Nov 28 01:11:56 +0000 2016
1588636975711387648,"@JimForMN https://t.co/rMUfSbJTzw Nearly 2 yrs after President Joe Biden won the 2020 election, Trump and his allies insist without evidence that widespread voter fraud led to a stolen election. An AP reporting project shows that is false: less than 475 potential cases in 25 million votes",Fri Nov 04 20:59:05 +0000 2022,Mickie Morganfield (CoyotesAreBack),mickiedances,0,0,1926,2934,Mon Nov 28 01:11:56 +0000 2016
1589262591133732871,"Researchers have identified a new and more narrowly targeted Russian misinformation effort ahead of Tuesday’s midterms. It appears intended to not only undermine the U.S. electoral system, but also the Biden administration’s military assistance to Ukraine. https://t.co/uVe4FAbu6M",Sun Nov 06 14:25:03 +0000 2022,The New York Times,nytimes,2775,3871,54678064,868,Fri Mar 02 20:41:42 +0000 2007
1589384438835982337,I’m working hard to lower the cost of Rx drugs for seniors &amp; im doing it in a bipartisan way https://t.co/x8oZ84m4Um,Sun Nov 06 22:29:14 +0000 2022,Chuck Grassley,ChuckGrassley,196,1359,779762,12588,Mon Nov 26 15:17:02 +0000 2007
1589449330095951873,"This guy is @SHO_TheCircus’ Republican. 

Security stepped in and had to calm him down because he was so triggered by Blake Masters. https://t.co/RBjRzPO4Dw",Mon Nov 07 02:47:05 +0000 2022,Richard Grenell,RichardGrenell,67,417,993621,3063,Mon Nov 16 20:46:59 +0000 2009
1589464569222922241,"….them away from people like Stephen King who refuse to be extorted. I swear, it’s obvious why this guy us made his entire career off of his parents money and then buying someone else’s electric car. @elonmusk is not a good businessman. He insults advertisers, he insults…4",Mon Nov 07 03:47:38 +0000 2022,Kurt Eichenwald,kurteichenwald,752,9583,505692,2759,Sat Nov 13 08:33:44 +0000 2010
1589621005324255233,@kaitlynwithakay @BeatTheCult The Josephus passages on Jesus are wildly held to be forgery.,Mon Nov 07 14:09:16 +0000 2022,Matthew Taylor (Still Unbelievable! podcast),vteclimey,0,18,635,1061,Sun Feb 16 10:10:09 +0000 2014
1589631855003041799,"Record inflation. 
Record crime. 
Record illegal immigration. 
Expensive groceries. 
Expensive gas. 
Expensive utility bills.
Failing schools. 
Foreign policy disasters. 
High mortgage rates. 
401k’s down.
Men playing women’s sports.",Mon Nov 07 14:52:22 +0000 2022,Rep. Jim Jordan,Jim_Jordan,7871,29929,3220902,3747,Tue Dec 16 17:20:24 +0000 2008
1589669457621700610,"There appear now to be some changes to Twitter's ""misinformation"" rules, though it's unclear what this means since @yoyoel insists they're still moderating it. It's likely due to Musk's statement that this new council will determine new moderation rules.

https://t.co/TYm3jE89Om",Mon Nov 07 17:21:47 +0000 2022,Glenn Greenwald,ggreenwald,62,505,1884561,992,Mon Sep 01 03:13:32 +0000 2008
1589687416620974081,The US gov now has enough $BTC to pay off its entire debt. Let that sink in,Mon Nov 07 18:33:09 +0000 2022,Pentoshi 🐧,Pentosh1,657,5733,654988,888,Thu Jun 13 02:15:06 +0000 2019
1589701481103790080,"@brosandprose He's not a local journalist! He's a local *government official*!

https://t.co/iQsE8Ybf4p",Mon Nov 07 19:29:02 +0000 2022,Dan Ciruli (parody),DanCiruli,1,123,3341,1533,Wed Feb 24 19:36:40 +0000 2010
1589714533345812480,"@hankgreen Like most people in America, I agree with some of the Democrat and some of the Republican policies, but not all.

However, if executive and legislative branches are dominated by *one* party, then we lose balance of power.",Mon Nov 07 20:20:54 +0000 2022,Elon Musk,elonmusk,2442,33290,116133880,132,Tue Jun 02 20:12:29 +0000 2009
1589716906671472640,Bill Gates traveled to Epstein Island 37 times... that we know of.,Mon Nov 07 20:30:20 +0000 2022,illuminatibot,iluminatibot,14630,85164,375472,7,Tue Jul 14 20:12:08 +0000 2015
1589724373258321921,"When I came into office, we had a lot of work to do.

But on my watch, we went from losing jobs to creating them. And we’re down to one of the lowest unemployment rates in 50 years.",Mon Nov 07 21:00:00 +0000 2022,President Biden,POTUS,5516,23091,27439217,12,Wed Jan 13 00:37:08 +0000 2021
1589730392420278272,And I’m open to the idea of voting Democrat again in the future,Mon Nov 07 21:23:55 +0000 2022,Elon Musk,elonmusk,4900,109578,116133880,132,Tue Jun 02 20:12:29 +0000 2009
1589734440896704513,"Katy Perry voting for Republican Rick Caruso for LA Mayor

This just shows you just how bad things have gotten. That a celebrity would not only vote R -- but then publicly post it is something else. You could say the energy is shifting. https://t.co/CHhcVa1W1L",Mon Nov 07 21:40:01 +0000 2022,Kyle Kashuv,KyleKashuv,8402,78202,313013,1053,Thu May 11 02:23:23 +0000 2017
1589740692192243712,"Twitter removes misinformation policies on the same day that Yevgeny Progozhin, Putin’s chef and chief propagandist, admits that he’s actively involved in trying to manipulate the US midterms. https://t.co/kVPPDnNKbb",Mon Nov 07 22:04:51 +0000 2022,Bill Browder,Billbrowder,1991,3310,367903,1065,Wed Apr 08 17:36:21 +0000 2009
1589741225342472192,There is a mounting crime crisis in Kathy Hochul’s New York. She refuses to get the job done to take back our streets. I joined @patkiernan on @NY1 this morning to discuss. https://t.co/19zOzUMiwh,Mon Nov 07 22:06:58 +0000 2022,Lee Zeldin,leezeldin,1938,6582,169323,1946,Sat Aug 16 17:35:57 +0000 2008
1589743247328673792,"President Biden’s Inflation Reduction Act takes the biggest step forward on climate in American history – lowering energy costs, creating thousands of good-paying jobs, and ensuring America leads the global clean energy economy.",Mon Nov 07 22:15:00 +0000 2022,The White House,WhiteHouse,1307,4131,8146600,5,Tue Nov 03 20:55:58 +0000 2020
1589743316996075520,Fact https://t.co/0tLm9IFwu7,Mon Nov 07 22:15:17 +0000 2022,Mr T,MisterChipT,582,1398,18094,5707,Mon Sep 11 15:53:49 +0000 2017
1589748434869026819,"On Joe Rogan's podcast, Matt Walsh claims that ""millions"" of trans people are on puberty blockers, until a fact check suggests that the true number is less than a thousand per year. 

Walsh: ""Media Matters will have fun with that clip.""

(h/t @AlexPattyy) https://t.co/4qkUQMLU6J",Mon Nov 07 22:35:37 +0000 2022,Ari Drennen 🏹,AriDrennen,2081,22240,50606,5561,Thu Mar 04 17:48:37 +0000 2010
1589755616054063104,"@lilbuddymax Sourced and documented. 

Generational wealth to a lot of Jewish Slavers. 

https://t.co/1MEpl2VUxo https://t.co/YHqb8zh8Tx",Mon Nov 07 23:04:09 +0000 2022,Seeking 📖🔦,digotmp,12,47,2066,1145,Wed Aug 19 15:37:00 +0000 2020
1589756890908884993,"The Left wants to ban fracking, let criminals out of jail, defund the police, censor your speech, and open the southern border. 

The Right wants to make things normal again.",Mon Nov 07 23:09:13 +0000 2022,Rep. Jim Jordan,Jim_Jordan,4939,23543,3220902,3747,Tue Dec 16 17:20:24 +0000 2008
1589766867027394561,Pennsylvania Judge allows ballots to count that are received up until November 14th😳🧐😡,Mon Nov 07 23:48:52 +0000 2022,Nuclear-ReDDoG2789,davidb2789,1844,2192,6726,5502,Sat Oct 26 19:34:32 +0000 2013
1589788451553304576,"The longer it takes to tally the votes, the less you should believe the result.",Tue Nov 08 01:14:38 +0000 2022,Michael Knowles,michaeljknowles,6079,35034,863762,2084,Tue Apr 14 03:36:13 +0000 2009
1589788704356593665,"Hey @RonnyJacksonTX, why did you allow Donald Trump to continue to abuse Cocaine and Adderall while in office? Why didn't you tell anyone about the permanent hole in his hard palate — a complication of ischemic necrosis from decades of Cocaine abuse?",Tue Nov 08 01:15:38 +0000 2022,DrJackBrown 🌊,DrGJackBrown,2059,8229,175710,23511,Sat Nov 06 02:51:17 +0000 2010
1589793557975822336,"Elon has always been a Democratic supporter. However, the hate he has been receiving by the Democratic senators is awful. Biden doesn’t acknowledge Tesla. AOC, Warren, &amp; Sanders claim @elonmusk doesn’t pay taxes. That’s why it’s totally justified if he doesn’t wanna support them",Tue Nov 08 01:34:55 +0000 2022,Pranay Pathole,PPathole,703,11965,197277,399,Sat Mar 23 16:54:14 +0000 2013
1589793797772562433,@elonmusk This https://t.co/zEKA34xSgy,Tue Nov 08 01:35:52 +0000 2022,0xfutureboy.eth,0xfutureboy,66,485,4432,4160,Sat Oct 16 19:23:40 +0000 2021
1589799785535455233,"Several states — including key swing states — may not be called on election night. That's normal.

Here's what to expect as you wait for election results on Tuesday evening, and later this week. #Elections2022 https://t.co/LqPhdJhaNV",Tue Nov 08 01:59:40 +0000 2022,Vox,voxdotcom,137,270,1033700,170,Sun Feb 16 15:46:00 +0000 2014
1589800433467686912,Ted Cruz is a piece of shit.,Tue Nov 08 02:02:15 +0000 2022,Jack Cocchiarella,JDCocchiarella,1411,11741,293508,932,Sat Mar 26 15:41:08 +0000 2016
1589805389872214016,@FirstSquawk https://t.co/dbOyVz8f5M,Tue Nov 08 02:21:56 +0000 2022,LifeofPi,chandrumallappa,1,7,25,306,Tue May 26 15:22:45 +0000 2009
1589807427410591745,"The young people of America today are the most involved, the most generous, and the least prejudiced generation in American history.

They’re one of many reasons that I’ve never been more optimistic about America’s prospects. https://t.co/fZEXv2AKxk",Tue Nov 08 02:30:02 +0000 2022,President Biden,POTUS,2945,13825,27439217,12,Wed Jan 13 00:37:08 +0000 2021
1589807591198445568,@CNN https://t.co/aVdkRMjA1Y,Tue Nov 08 02:30:41 +0000 2022,VOR,Voice_OfReality,0,2,1382,240,Tue May 14 23:06:25 +0000 2013
1589815548065746944,Anyone who tells you it’s “normal” for votes to take weeks to count is lying to you and priming the pump for some election rigging.,Tue Nov 08 03:02:18 +0000 2022,Sean Davis,seanmdav,0,0,331254,4850,Thu Apr 30 00:04:45 +0000 2009
1589815720627802112,"@FirstSquawk @elonmusk is finally deleting bots &amp; scammers, not like the other public companies that just want please investors with fake numbers.",Tue Nov 08 03:02:59 +0000 2022,i🆀.🇪🇺,0_iq1_0,0,0,6,486,Mon Jul 27 20:13:38 +0000 2009
1589832010742214656,"While this interview was airing, with Speaker Pelosi sharing her heartbreak after an intruder looking for her broke into her house and attacked her husband, prompting a national conversation about dehumanizing rhetoric, Donald Trump called her an ""animal"" to an Ohio rally. https://t.co/BXnZ65eYxx",Tue Nov 08 04:07:43 +0000 2022,Jake Tapper,jaketapper,1134,3132,3230546,10773,Fri Apr 25 17:23:28 +0000 2008
1589835278134706176,@LnzyHou @dtheavenger @kurteichenwald @elonmusk Isn’t counter social Trumps deal?,Tue Nov 08 04:20:42 +0000 2022,Apocolypse Rising ⚖️🇺🇸🇲🇽🐅,bajabug,0,1,7454,8026,Thu Mar 19 03:50:28 +0000 2009
1589835594594914304,"The highly anticipated Powerball drawing for the $1.9 billion jackpot has been delayed due to technical difficulties. 

Once those issues have been resolved, the drawing results will be posted on the Powerball website. https://t.co/4WZsSyFKy7 https://t.co/JFICzDhvaI",Tue Nov 08 04:21:58 +0000 2022,Eli Bray,EliBrayWX,19,50,923,2946,Thu May 09 22:10:15 +0000 2019
1589854485685600256,"VCs are enamored with generative #AI, but Cali still can’t generate 6 random numbers #Powerball",Tue Nov 08 05:37:02 +0000 2022,mike d. kail,mdkail,2,5,15740,8294,Fri Nov 02 21:02:56 +0000 2007
1589862723604860930,nope. it’s not. https://t.co/z6fkBhE8tA,Tue Nov 08 06:09:46 +0000 2022,Ted Cruz,tedcruz,3228,20500,5558857,5365,Fri Mar 06 03:20:20 +0000 2009
1589948091503095808,My son and I were just KICKED OUT OF BEING A FULTON COUNTY POLL WORKER because I posted on Twitter this morning that I was working at the polls to ensure a free and fair election. HELP!,Tue Nov 08 11:48:59 +0000 2022,Laura K,LauraKronen,10341,20612,12712,3011,Fri May 08 14:35:34 +0000 2020
1589960244893192192,"Here’s a tip - anyone telling you to not expect to see the results of today’s elections “for a few days” is TELLING YOU THEY ARE PLANNING TO CHEAT

👍",Tue Nov 08 12:37:17 +0000 2022,Mayor John Huffman,JohnRHuffman,0,0,419,251,Thu Jan 13 14:57:54 +0000 2022
1589973063390883842,“rEd MiRaGe” = Dems cheating,Tue Nov 08 13:28:13 +0000 2022,Michael Knowles,michaeljknowles,550,5217,863762,2084,Tue Apr 14 03:36:13 +0000 2009
1589981182128635906,Republicans are focusing on issues that matter: Lowering prices on everything from gas to groceries; Keeping our communities safe; Securing the southern border and stopping the flow of fentanyl into the country; Investing in our children's education while empowering parents.,Tue Nov 08 14:00:28 +0000 2022,NCGOP,NCGOP,6,31,30393,289,Tue Apr 08 19:52:13 +0000 2008
1589983327343157248,My buddy Bryant just sent me this saying they kicked him out of the polling center for wearing Trump gear! What a disgrace that #BidensAmerica is. Make your voice heard today. #RedWave #Red #Trump #Republicans #ElectionDay https://t.co/bjrc4XjNRR,Tue Nov 08 14:09:00 +0000 2022,semaJ,semaJ7272,157,1012,5766,3033,Tue Nov 02 20:12:28 +0000 2021
1589990953427038209,"Super interesting. Despite wide documentation that sexual reassignment surgery on minors is incredibly rare, Matt Walsh insists it's probably hundreds of thousands per year despite seeing the data. This guy has made a living as the ""expert"" on these issues for the right wing. https://t.co/V2agMJAOmW",Tue Nov 08 14:39:18 +0000 2022,David Pakman,dpakman,188,1655,242044,1192,Sat Feb 21 20:36:04 +0000 2009
1589993413973544960,"@PPathole @mayemusk While it’s true that I’ve been under unfair &amp; misleading attack for some time by leading Democrats, my motivation here is for centrist governance, which matches the interests of most Americans",Tue Nov 08 14:49:05 +0000 2022,Elon Musk,elonmusk,1774,29547,116133880,132,Tue Jun 02 20:12:29 +0000 2009
1589997319977852928,@ElectionWiz Cheating https://t.co/z97jjSXBgS,Tue Nov 08 15:04:36 +0000 2022,1970Brat,1970Brat,41,61,321,644,Wed Apr 06 21:24:08 +0000 2022
1589997937891106816,"Voting machines are already breaking down in Maricopa County... the very place at the center of the 2020 election fraud allegations! 

https://t.co/KawMOp9dZt",Tue Nov 08 15:07:03 +0000 2022,Ben Kew 🐶,ben_kew,156,373,34091,9007,Fri Jun 17 16:34:19 +0000 2011
1590011045128835073,The one and only time The Donald McMoron ever told the truth - they are dumb 🤣😂🤣💙🌊 https://t.co/U6GfvZzEsl,Tue Nov 08 15:59:08 +0000 2022,Longjacket 💔🤸‍♀️💙,Longjacket2,510,994,16044,16306,Wed Apr 13 12:11:39 +0000 2022
1590012140735594497,"Election workers in Maricopa County have received 140 threats. For example: “You will all be executed, wired around your limbs and tied &amp; dragged by a car.”
We thank these public servants for their service. 
In GOP America, working the polls means putting your life on the line.",Tue Nov 08 16:03:30 +0000 2022,Duty To Warn 🔉,duty2warn,5185,13954,390660,11824,Mon Jun 26 01:22:29 +0000 2017
1590015219128238081,A friend just called me and said Maricopa County fired her as a poll worker because the tabulation machines were not working and they were telling people to put them in box 3 and she was telling people do not do that to wait until the tabulators are working and put them in in,Tue Nov 08 16:15:43 +0000 2022,Josh Barnett for Congress (AZ-01),BarnettforAZ,3854,7384,104983,6167,Mon Apr 15 21:12:37 +0000 2019
1590019165611782144,"If you have already *checked in* at a Maricopa County voting location where the tabulators do not work, you should *not* leave and go to another location without casting a vote.  Your provisional ballot at the new location likely will not count. (1/2)",Tue Nov 08 16:31:24 +0000 2022,Kari Lake,KariLake,13326,36760,711296,974,Sat Jan 12 07:47:51 +0000 2013
1590020509231886340,Do NOT use box 3!,Tue Nov 08 16:36:45 +0000 2022,Josh Barnett for Congress (AZ-01),BarnettforAZ,280,706,104983,6167,Mon Apr 15 21:12:37 +0000 2019
1590020734407278592,People aren’t able to vote properly in Maricopa County because of you and other Democrats. You are spreading election disinformation! https://t.co/76iVC6Dc6q,Tue Nov 08 16:37:38 +0000 2022,Cernovich,Cernovich,1477,5720,1063587,3365,Sat Aug 20 03:02:29 +0000 2011
1590033141523435520,"Charlie Kirk @charliekirk11 and Jack Posobiec: Do not put your ballot in ""Box 3"" https://t.co/m1M7nFlEtm",Tue Nov 08 17:26:56 +0000 2022,The Post Millennial,TPostMillennial,123,335,236934,1782,Sun Aug 13 13:54:16 +0000 2017
1590034073569103872,If Katy Perry didn’t want us talking about how she killed a nun she shouldn’t have gone that hard in the paint for an anti-abortion republican,Tue Nov 08 17:30:39 +0000 2022,happy sparksidays🖤🥂⚾️🏀⚽️,kyliesparks,2485,30632,8101,3184,Sun Apr 19 07:55:03 +0000 2009
1590034398854139904,Do NOT put your ballot in Box 3 https://t.co/zEuCoaHN0M,Tue Nov 08 17:31:56 +0000 2022,aka,akafacehots,59,123,56467,44361,Tue May 21 14:29:23 +0000 2013
1590035893196554240,"Do you remember why we are voting today? Here is a little reminder:

A THREAD 🧵 https://t.co/IrZjkpY0UH",Tue Nov 08 17:37:53 +0000 2022,Rep. Heather Scott,HeatherScottID,131,309,615,99,Wed Aug 31 02:54:20 +0000 2022
1590039457390268418,https://t.co/ZxrqfWENpq,Tue Nov 08 17:52:02 +0000 2022,Doug Mastriano,dougmastriano,696,1584,138447,3551,Mon Feb 26 19:23:23 +0000 2018
1590042449627742208,"2 hour wait minimum at most polling places in Maricopa. Democrats running elections here knew this would happen. Traffic jam by design. DONT LET THEM DO 2020 AGAIN. 

WAIT IN LINE AND VOTE",Tue Nov 08 18:03:56 +0000 2022,Charlie Kirk,charliekirk11,6863,20427,1832819,192825,Wed May 04 13:37:25 +0000 2011
1590054593521541120,@JerryWe75595037 @MikieSherrill SHERRILL VOTED FOR HOUSE BILL TO ALLOW ABORTION AT THE MOMENT OF BIRTH! THATS CORRECT! SHERRILL VOTED FOR PARTIAL BIRTH ABORTION! Pull the 9 month baby out of the womb and the Abortionist inserts scissors into the babies neck and sucks out the brain! SHERRILL VOTED FOR THAT!,Tue Nov 08 18:52:11 +0000 2022,Winston Willow,courdeleon02,0,1,960,2574,Sun Aug 06 02:49:21 +0000 2017
1590056559996203008,The vast majority of House Republicans have signed on to a Republican budget that will cut Social Security and Medicare.,Tue Nov 08 19:00:00 +0000 2022,The White House,WhiteHouse,4061,8228,8146600,5,Tue Nov 03 20:55:58 +0000 2020
1590062144242200576,People need to be arrested for what is happening in Maricopa County. It's criminal.,Tue Nov 08 19:22:11 +0000 2022,Charlie Kirk,charliekirk11,12985,62477,1832819,192825,Wed May 04 13:37:25 +0000 2011
1590070125465522177,"...Allegheny County has more Democratic Mail-In Ballot Applications than Philadelphia County despite having 273,765 fewer registered Democratic voters. (2/2)",Tue Nov 08 19:53:54 +0000 2022,Athan Koutsiouroumbas,Athan_K,366,887,10300,3781,Sun Mar 17 13:54:57 +0000 2013
1590079211574001666,Republicans in Congress blocked President Biden’s attempt to cut the cost of insulin to $35 per prescription per month for everyone – including hundreds of thousands of children with Type 1 diabetes.,Tue Nov 08 20:30:00 +0000 2022,The White House,WhiteHouse,9178,27493,8146600,5,Tue Nov 03 20:55:58 +0000 2020
1590086293706641409,"NEW: Poll workers in Maricopa actively encouraging people to drop off ballots instead of voting in person. Lines 90 minutes in Scottsdale 

This is voter suppression. People need to be arrested.",Tue Nov 08 20:58:09 +0000 2022,Charlie Kirk,charliekirk11,6757,16771,1832819,192825,Wed May 04 13:37:25 +0000 2011
1590088898881159168,"@monitoringbias It is borderline illegal to support Republicans in San Francisco! 

Even admitting you know some is pretty bad 🤣",Tue Nov 08 21:08:30 +0000 2022,Elon Musk,elonmusk,9027,127226,116133880,132,Tue Jun 02 20:12:29 +0000 2009
1590090539525091331,"Incorrect, @FoxNews. I stated we use our proceeds for our in-house tutoring programs like Homework Helpers.

We’ve used proceeds to hire organizers for food relief and tutoring within our campaign.

Maybe don’t fact-check incorrect quotes and you’ll get it right next time. https://t.co/G23rNvg0VT",Tue Nov 08 21:15:01 +0000 2022,Alexandria Ocasio-Cortez,AOC,6410,87060,13501278,3978,Wed Apr 28 22:38:40 +0000 2010
1590091822172237824,"85% of people in the United States think women are guaranteed equal rights to men in the U.S. Constitution. They're wrong.

Watch Gabriella Pizzollo break down the facts &amp; visit https://t.co/SjJk4SXvHn to learn more.

#Womancorp #ERANow 
@ERACoalition https://t.co/wrD1uA3yHf",Tue Nov 08 21:20:07 +0000 2022,Ogilvy,Ogilvy,5,11,317074,12053,Wed May 09 10:29:48 +0000 2007
1590151179702456320,Bloodbath!!!,Wed Nov 09 01:15:59 +0000 2022,Donald Trump Jr.,DonaldJTrumpJr,12262,138085,9017934,1711,Mon May 11 21:18:33 +0000 2009
1590355109875449857,"@fred_guttenberg Fetterman lost, Katie Hobbs lost, Whitmer lost, Warnock lost. But again Democrats rigged the election. Obama was caught on open mic saying we have a plan in place. 
Bring on the civil war",Wed Nov 09 14:46:20 +0000 2022,The Original Righturnclyde.,TRighturnclyde,0,1,11,4,Fri Jun 24 15:29:48 +0000 2022
1590368263850323969,"Elon musk is Ugly 

you know this is true because this tweet says official",Wed Nov 09 15:38:36 +0000 2022,maia,mxmtoon,16470,345010,524617,300,Sun Aug 20 04:22:56 +0000 2017
1590378399377240064,"ELECTION FRAUD CLAIMS SWEEP BRAZIL 
https://t.co/NOfORAWcUl",Wed Nov 09 16:18:52 +0000 2022,Sebastian Sastre,sebastianconcpt,0,0,597,949,Sat Apr 18 14:56:38 +0000 2009
1590388608359628800,"@nelson The official label is still going out as part of the @TwitterBlue launch -- we are just focusing on government and commercial entities to begin with. What you saw him mention was the fact that we're not focusing on giving individuals the ""Official"" label right now.",Wed Nov 09 16:59:26 +0000 2022,Esther Crawford ✨,esthercrawford,66,268,38325,2537,Wed Apr 23 21:54:36 +0000 2008
